row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,ranking_run_id,family,final_score,rank_in_family,relevance_label,novelty_label,bridge_like_label,reviewer_notes
ce54e79b07b53066a5281154eaf4929d20ad3dc6bd0f1040ed28131fc8f93834,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413574551,W4413574551,W4413574551,ConvM2D2: Improving Generative Music Evaluation using Self-Supervised Alternative to CLAP,2025,0,,,"Evaluating the perceptual quality of AI-generative music remains a challenge in music information retrieval and computational creativity applications. Approaches such as those adopted in the MusicEval and AudioMOS challenges primarily rely on CLAP, a contrastive audio-text model to extract embeddings for Mean Opinion Score (MOS) prediction. While CLAP exc...",second_surface_score_boundary,rank-83787b91ef,emerging,0.174559,197,good,useful,not_applicable,ConvM2D2 self-supervised alternative to CLAP for generative music evaluation; core MIR evaluation methodology for AI-generated music.
5c255e1ed74ab911e87ef0befacde0ea0865aa7e5320ad38226615d0a44fef8e,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415961785,W4415961785,W4415961785,A two-stage architecture for soundscape classification and preservation,2025,0,,,Sound classification is a fundamental task in audio signal processing with applications ranging from environmental monitoring to urban planning. We present a novel two-stage system for open set audio classification that integrates deep learning techniques with Schafer's soundscape theory. The two-stage architecture consists of: (1) a variational autoencod...,second_surface_score_boundary,rank-83787b91ef,emerging,0.173938,201,miss,not_useful,not_applicable,two-stage environmental soundscape classification for urban planning; environmental audio outside music/MIR/recommender scope.
5e796eefaebc4ed12bfbe472f5ac75be10aa5b0580208e21da3d0c8def223d45,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412841079,W4412841079,W4412841079,EchoScript: Enhancing AI Music Generation for Cinematic Scoring via Script-Aware Fine-Tuning,2025,0,,,"Recent advancements in artificial intelligence (AI) have significantly transformed the landscape of music generation, enabling context-sensitive and emotionally expressive soundtracks for diverse media applications such as film, gaming, and therapeutic environments. However, existing AI models continue to face persistent challenges in maintaining melodic...",second_surface_score_boundary,rank-83787b91ef,emerging,0.173791,204,good,useful,not_applicable,EchoScript script-aware fine-tuning for AI cinematic music scoring; core music generation for media applications.
be8e4501d16ca6e3cde267a36a724962524201e5759ed7b20f5180cacae26546,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412857229,W4412857229,W4412857229,Neural Audio Sculpting Towards Autonomous Multitrack Sonic Transformations,2025,0,,,"This paper explores the nascent application of deep neural networks to the intricate process of multitrack audio manipulation, aiming to redefine traditional mixing paradigms. We survey existing intelligent audio production systems and highlight the emerging integration of deep learning techniques, particularly in content-based audio transformations. A ke...",second_surface_score_boundary,rank-83787b91ef,emerging,0.173491,207,good,useful,not_applicable,neural audio sculpting for autonomous multitrack sonic transformations and intelligent mixing; core music production AI research.
984423d5c7cef11c2a1ba80b556314b6d78d3403c6fd5734f6c185498b2bd351,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412902411,W4412902411,W4412902411,Personalized Music Recommendation Using Real-Time Emotion Recognition,2025,0,,,"The increasing demand for music recommendation systems that correlate with users' emotions has been augmented by the popularity of customized digital experiences. In this work, a more specific machine learning application will be performed, Imotion driven music recommendation system through recognition of emotions. Integrating facial emotions, voice tone,...",second_surface_score_boundary,rank-83787b91ef,emerging,0.172958,212,acceptable,obvious,not_applicable,real-time emotion-driven personalized music recommendation via facial and voice cues; emotion-based music recommender prototype.
4593bb8862dcc78938bc33227488d8f1a658a7a8196f9b3727fb25439032d5bb,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414984667,W4414984667,W4414984667,Feature separation of music across diverse dataset: a comparative perspective,2025,0,,,"In music, feature separation is the process of separating distinguishable auditory characteristics, such as pitch, timbre, rhythm, and harmonic content, from a complicated, mixed signal. Virtual reality (VR), gaming, music transcription, karaoke systems, audio restoration, music information retrieval (MIR), music education, and audio forensics, are just a...",second_surface_score_boundary,rank-83787b91ef,emerging,0.172595,214,acceptable,useful,not_applicable,comparative study of music feature separation across diverse datasets; explicitly frames MIR and transcription applications.
c70c2941df1c62349df90723fd7b9d537e8ca96dcd2975327134030dbcb31c88,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414554917,W4414554917,W4414554917,Multi-modal music techniques for synthesizing high-quality audio waveforms from MIDI data,2025,0,,,A highly effective music synthesizer should deliver high-fidelity audio for a mix of instruments and voices. Current synthesizers often need to choose between specialized models that provide detailed control over specific instruments and flexible waveform models that accommodate a variety of music at the expense of precision. To transcend the existing lim...,second_surface_score_boundary,rank-83787b91ef,emerging,0.172534,215,good,useful,not_applicable,multimodal synthesis of high-quality audio waveforms from MIDI; core music audio synthesis research.
30711277d03c747b941236ac23c519fd15c81e36041a0ed8fcf745464fcf78e8,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414034796,W4414034796,W4414034796,"""Beyond the past"": Leveraging Audio and Human Memory for Sequential Music Recommendation",2025,0,,,"On music streaming services, listening sessions are often composed of a balance of familiar and new tracks.Recently, sequential recommender systems have adopted cognitive-informed approaches, such as Adaptive Control of Thought-Rational (ACT-R), to successfully improve the prediction of the most relevant tracks for the next user session.However, one limit...",second_surface_score_boundary,rank-83787b91ef,emerging,0.172153,223,good,useful,not_applicable,sequential music recommendation leveraging audio and human memory on streaming platforms; core music recsys with cognitive-informed modeling.
d4168e9d38f202e61fdf93a464efe2dbaed345c6c8534c67568f38eddf6ce516,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7128296940,W7128296940,W7128296940,Transfer learning-based adaptive music teaching system for modulating students' emotions,2026,0,,,"With the widespread application of artificial intelligence technology in the field of education, how to achieve emotion recognition and personalised regulation within the teaching process has become a significant research focus for intelligent teaching systems.This research provides an adaptive music teaching system solution based on transfer learning to...",second_surface_score_boundary,rank-83787b91ef,emerging,0.171824,227,acceptable,obvious,not_applicable,transfer-learning adaptive music teaching system for student emotion modulation; music-education application with substantive music AI method.
803232e61d68720d5848267a0677510c33ff6d051f97ee84640d6352a9c3ad32,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7117143306,W7117143306,W7117143306,AFCLNet: An Attention and Feature-Consistency-Loss-Based Multi-Task Learning Network for Affective Matching Prediction in Music-Video Clips,2025,0,,,"Emotion matching prediction between music and video segments is essential for intelligent mobile sensing systems, where multimodal affective cues collected from smart devices must be jointly analyzed for context-aware media understanding. However, traditional approaches relying on single-modality feature extraction struggle to capture complex cross-modal...",second_surface_score_boundary,rank-83787b91ef,emerging,0.1717,229,acceptable,useful,not_applicable,AFCLNet multimodal affective matching prediction between music and video clips; MIR-adjacent cross-modal emotion alignment research.
f543a85c2fc2ebd4281db5bdc63e97f6d788eddb9e8ffca5846898d075dfa8f2,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412377260,W4412377260,W4412377260,MIDI-Zero: A MIDI-driven Self-Supervised Learning Approach for Music Retrieval,2025,0,,,"Content-based Music Retrieval (CBMR) is a fundamental task in music information retrieval, encompassing sub-tasks including Audio Identification, Audio Matching, and Version Identification. Traditional methods typically analyze audio signals or spectrograms to extract features related to rhythm, melody, harmony, and timbre. However, with the rapid develop...",second_surface_score_boundary,rank-83787b91ef,emerging,0.171688,230,good,useful,not_applicable,MIDI-Zero MIDI-driven self-supervised learning for content-based music retrieval including identification and version ID; core MIR retrieval research.
6132f5cac13167c64a5199a41c0f11faa123493eb0f9335ef3fcfe77c21000df,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412837610,W4412837610,W4412837610,From Dataset to Melody: Enhancing Music Composition with Computational Models,2025,0,,,"This study explores the generation of melodic lines in the ethno-fusion genre using computational models, leveraging a unique MIDI-based dataset. The dataset, designed with two primary dimensions-solos and chords-aims to ensure precise, genre-specific outputs. The core techniques employed are Markov chains and generative grammar, chosen for their suitabil...",second_surface_score_boundary,rank-83787b91ef,emerging,0.171679,231,acceptable,useful,not_applicable,ethno-fusion melody generation from MIDI dataset using Markov chains and generative grammar; in-scope symbolic music composition research.
89b6978e610c20ad730411e94861a0a22c3dbf347b9e421213e4779bc36446eb,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414033210,W4414033210,W4414033210,A Hybrid Content and Collaborative Filtering Approach for Music Recommendation Using Machine Learning,2025,0,,,Music recommendation systems give a very significant and meaningful contribution to global music use.Since the personalized and customized suggestions provided by these systems keep individuals engaged.This piece of work proposes a hybrid machine learning-based music recommendation system where contentbased filtering (CBF) and collaborative filtering (CF)...,second_surface_score_boundary,rank-83787b91ef,emerging,0.171468,235,acceptable,obvious,not_applicable,hybrid content and collaborative filtering music recommendation system; standard music recsys prototype tier.
b39fa6cc540b0f725b91d6d37a739b061af90a75b3c24de9c81a02b78d1c0c74,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414249778,W4414249778,W4414249778,Wearable Haptic Music Player with Multi-Feature Extraction Using Spectral Flux and Yin Algorithms,2025,0,,,"Vibrotactile feedback synchronized with audio through haptic music players (HMPs) creates a synergistic effect that has been shown to improve the music listening experience. However, current HMPs are still unable to efficiently retrieve multiple music features, decelerating app scalability and jeopardizing long-term user engagement. This study introduces...",second_surface_score_boundary,rank-83787b91ef,emerging,0.171382,237,miss,not_useful,not_applicable,wearable haptic music player with spectral-flux/YIN feature extraction; music-listening hardware product engineering outside MIR discovery scope.
43bd91b762acfff117f39f82ea789d4dc5b287fe2349a8ed1ea7f9e179b89781,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412741435,W4412741435,W4412741435,AI-Powered Image-to-Music Recommendation System,2025,0,,,"Artificial intelligence (AI) has transformed music recommendation systems. Most existing approaches rely on textual inputs, user behavior, or facial emotion recognition, limiting their ability to incorporate visual context. This paper explores a novel approach by developing an AI-powered system that analyzes images and suggests songs based on their mood,...",second_surface_score_boundary,rank-83787b91ef,emerging,0.171364,238,acceptable,useful,not_applicable,image-to-music recommendation from visual mood analysis; cross-modal music discovery application prototype.
88f60e843848e797a0f815b17b5a7cb2862cfaa62aeafed3f711f3fef76d7833,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4416695332,W4416695332,W4416695332,From Discord to Harmony: Decomposed Consonance-based Training for Improved Audio Chord Estimation,2025,0,,,"Audio Chord Estimation (ACE) holds a pivotal role in music information research, having garnered attention for over two decades due to its relevance for music transcription and analysis. Despite notable advancements, challenges persist in the task, particularly concerning unique characteristics of harmonic content, which have resulted in existing systems'...",second_surface_score_boundary,rank-83787b91ef,emerging,0.17112,239,good,useful,not_applicable,consonance-based decomposed training for improved audio chord estimation; core MIR harmonic analysis task.
8afe35737a009cf3cb60080242f5a3c1bfecd107a859d04b1f0a9cd513e928fe,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414590574,W4414590574,W4414590574,IS${}^3$ : Generic Impulsive--Stationary Sound Separation in Acoustic Scenes using Deep Filtering,2025,0,,,"We are interested in audio systems capable of performing a differentiated processing of stationary backgrounds and isolated acoustic events within an acoustic scene, whether for applying specific processing methods to each part or for focusing solely on one while ignoring the other. Such systems have applications in real-world scenarios, including robust...",second_surface_score_boundary,rank-83787b91ef,emerging,0.170774,244,miss,not_useful,not_applicable,impulsive-stationary sound separation in generic acoustic scenes; environmental/audio DSP without music discovery or recommender value.
2d7d2ebc01a1b27899424e7d00cef4c7842b03c6b08a31fc8019a7fd407237a7,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413799539,W4413799539,W4413799539,Emotion Stream: A CNN-Based Speech Emotion Recognition System for Real-Time Music Recommendation,2025,0,,,"Emotions expressed in speech play a vital role in how people communicate and interact. Teaching machines to recognize these emotions can make digital systems more adaptive and engaging. This study introduces Emotion Stream, a web-based application that identifies the emotional state of a speaker and suggests suitable music or podcasts in real time. The sy...",second_surface_score_boundary,rank-83787b91ef,emerging,0.170688,246,acceptable,obvious,not_applicable,CNN speech emotion recognition with explicit real-time music/podcast recommendation output; emotion-driven music recommender prototype.
27e167db78ab073c3baa39ff7aceef2019b0bbb445204a442412968814ffd502,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4417077609,W4417077609,W4417077609,Music4All A+A,2025,0,,,"Music is characterized by aspects related to different modalities, such as the audio signal, the lyrics, or the music video clips. This has motivated the development of multimodal datasets and methods for Music Information Retrieval (MIR) tasks such as genre classification or autotagging. Music can be described at different levels of granularity, for inst...",second_surface_score_boundary,rank-83787b91ef,emerging,0.170394,252,good,useful,not_applicable,Music4All A+A multimodal dataset and methods for MIR tasks including genre classification and autotagging; core MIR multimodal resource.
5327cccc94674f85bee142c851b376b03e97299cec629010fb630e7dd4095db7,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7105829265,W7105829265,W7105829265,A Review - Music Genre Classification,2025,0,,,"Abstract: This review documents a reproducible pipeline for automatic Indian music genre recognition that converts short (≈30 s) audio clips into spectral features and evaluates multiple classical classifiers. The implemented workflow covers dataset organization, FFT‑based feature extraction (the first 2000 frequency bins saved as reusable .npy files), mo...",second_surface_score_boundary,rank-83787b91ef,emerging,0.170232,253,miss,obvious,not_applicable,review paper documenting reproducible Indian music genre classification pipeline; survey/review not primary MIR discovery research.
b75ca9c5364f46ef068f7de3951d647a042f386c164f88b25a85d9d4107f4d18,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7160527444,W7160527444,W7160527444,Computer music sound signal synthesis and separation based on time-frequency cross domain feature selection,2026,0,,,"Amid digital music's growth, challenges like multi-track interference and noise robustness persist.Traditional single-domain analysis struggles with harmonic and transient details.We propose a computer music sound signal separation model (CMSSM-TFCFS), which includes an encoder with time-frequency cross-domain feature selection, a residual temporal convol...",second_surface_score_boundary,rank-83787b91ef,emerging,0.170138,254,good,useful,not_applicable,computer music sound signal synthesis and separation with time-frequency cross-domain feature selection; core music source separation research.
82aab160a766680d5640aefe3f4a3b15a6145d412c0b41a4243d11d53dcb5c9e,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412201919,W4412201919,W4412201919,Music Similarity Detection Through Comparative Imagery Data,2025,0,,,"In music, plagiarism has been an important but troubled issue, which becomes ever more critical with the widespread usage of generative AI tools. Meanwhile, the development of techniques for music similarity detection has been hampered by the scarcity of legally verified data on plagiarism. In this paper, we present a technical solution for training music...",second_surface_score_boundary,rank-83787b91ef,emerging,0.16998,257,good,useful,not_applicable,music similarity detection training with legally verified comparative imagery data for plagiarism detection; core MIR similarity resource.
7472cac80d6b4c2d803fd655adabe45a730b6292903f18047576a7d7d9ed653c,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415014202,W4415014202,W4415014202,MMAU-Pro: A Challenging and Comprehensive Benchmark for Holistic Evaluation of Audio General Intelligence,2025,0,,,"Audio comprehension-including speech, non-speech sounds, and music-is essential for achieving human-level intelligence. Consequently, AI agents must demonstrate holistic audio understanding to qualify as generally intelligent. However, evaluating auditory intelligence comprehensively remains challenging. To address this gap, we introduce MMAU-Pro, the mos...",second_surface_score_boundary,rank-83787b91ef,emerging,0.169972,258,good,surprising,not_applicable,MMAU-Pro comprehensive benchmark for holistic audio intelligence including music; core MIR/audio evaluation benchmark resource.
4a6140a1ba60e588dec7d4a56687af5a393c35779b44f39f6255eb1226dfb7c4,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415252600,W4415252600,W4415252600,Feature Selection via Graph Topology Inference for Soundscape Emotion Recognition,2025,0,,,"Research on soundscapes has shifted the focus of environmental acoustics from noise levels to the perception of sounds, incorporating contextual factors. Soundscape emotion recognition (SER) models perception using a set of features, with arousal and valence commonly regarded as sufficient descriptors of affect. In this work, we blend \emph{graph learning...",second_surface_score_boundary,rank-83787b91ef,emerging,0.169612,263,miss,not_useful,not_applicable,soundscape emotion recognition via graph topology for environmental acoustics; urban/environmental perception outside music/MIR scope.
05f3bcf15672dc7e62094e975a7abb5591c4391f0fe32fdfe53c7198a5e2e24e,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414074543,W4414074543,W4414074543,Implementation of Bidirectional Encoder Representations from Transformers in a Content-based Music Recommendation System for Digital Music Platform Users,2025,0,,,"Digital music platform users today have unlimited access to millions of songs from various genres and artists through music streaming services. However, with so many music platforms available, users often need help finding songs that suit their preferences. This study presents a music recommendation system that utilizes lyrical analysis to provide users w...",second_surface_score_boundary,rank-83787b91ef,emerging,0.169526,264,acceptable,obvious,not_applicable,BERT-based content music recommendation using lyrical analysis for streaming users; standard music recsys prototype tier.
86dad894af9e4d9bf9116f0687afacbbd444fc583ba4fafd9aa6ec7fc39b20c8,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414248700,W4414248700,W4414248700,EMelodyGen: Emotion-Conditioned Melody Generation in ABC Notation with Musical Feature Templates,2025,0,,,"The EMelodyGen system mainly focuses on melody generation in ABC notation controlled by emotional conditions. To overcome the scarcity of emotional labeled sheet music, we utilize statistical correlations derived from small-scale symbolic music datasets with emotion labels and music psychology conclusions to guide subsequent feature extraction, emotional...",second_surface_score_boundary,rank-83787b91ef,emerging,0.169315,267,good,useful,not_applicable,EMelodyGen emotion-conditioned symbolic melody generation in ABC notation with musical feature templates; core symbolic music generation research.
db7d38e662a16042f5842d3c2affc880edff5c96557dc7f815d3f58f6f138726,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412148173,W4412148173,W4412148173,ERLD-HC：Entropy-Regularized Latent Diffusion for Harmony-Constrained Symbolic Music Generation,2025,0,,,"Recently, music generation models based on deep learning have made remarkable progress in the field of symbolic music generation. However, the existing methods often have problems of violating musical rules, especially the control of harmonic structure is relatively weak. To address these limitations, this paper proposes a novel framework, the Entropy-Reg...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168796,276,good,surprising,not_applicable,entropy-regularized latent diffusion for harmony-constrained symbolic music generation; core novel symbolic music AI architecture.
a97436baf32cca36b1117fc98e36972ff521e50ea1d171cf92ff4193a1a91e2c,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413133017,W4413133017,W4413133017,"Music, humans, and machines: initial reflections for the development of research with collaboration between composers and artificial intelligence in the creative process of Brazilian music",2025,0,,,"In the 1950s, Americans Hiller and Isaacson pioneered computer-generated music: ""Iliac Suit"". Despite advancements in artificial intelligence (AI) systems, current music generation through machines still employs the paradigm established by Hiller and Isaacson (STEELS, 2021). Concurrently, emergent research on human-machine co-creation is reshaping the cre...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168738,277,miss,obvious,not_applicable,initial reflections on composer-AI collaboration in Brazilian music creation; humanities/creative-process discourse without technical MIR contribution.
4c77bbd7757f8cb5de1cdd0683d38eb44e8c4ed769d54801e084e44d1fb622b1,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415310009,W4415310009,W4415310009,Multi-Class-Token Transformer for Multitask Self-supervised Music Information Retrieval,2025,0,,,"Contrastive learning and equivariant learning are effective methods for self-supervised learning (SSL) for audio content analysis. Yet, their application to music information retrieval (MIR) faces a dilemma: the former is more effective on tagging (e.g., instrument recognition) but less effective on structured prediction (e.g., tonality estimation); The l...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168571,282,good,useful,not_applicable,multi-class-token Transformer for multitask self-supervised MIR spanning tagging and structured prediction; core MIR SSL methodology.
dec207d8096e57543544f26e430b3bf60be3034b09d04ae58042b00f89e0a8c5,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4402556671,W4402556671,W4402556671,Identifying Principal Attributes for Evaluating Audio Quality of Reproduction Systems With Spatially Dynamic Program Material,2024,0,jaes,BIM and Construction Integration,"Despite the significant advances in spatial audio technologies, there is a lack of knowledge regarding the impact of spatially dynamic program material on known descriptive attributes of basic audio quality (BAQ). This paper presents an exploratory study that investigates the perception of sound quality in reproduced sound using spatially dynamic program...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168474,288,miss,not_useful,not_applicable,spatial audio quality evaluation for reproduction systems with dynamic program material; JAES psychoacoustics without music discovery value.
d334d7dbde64d0419b7f6ed49755f922811d803d0720f9996a5e7b8ce6e7ca40,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414603588,W4414603588,W4414603588,Association Rule Mining for Analyzing User Listening Patterns and Performance,2025,0,,,"Understanding user listening patterns is vital for improving music recommendation systems and delivering personalized experiences on streaming platforms. Despite the availability of vast user-generated content, extracting meaningful insights from such data remains a challenge. In this study, we address this gap by applying Association Rule Mining (ARM) te...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168405,289,acceptable,useful,not_applicable,association rule mining on user listening patterns for streaming music recommendation improvement; music recsys analytics.
2788f76dd3138c8794fe380edd4da4e917a5cee05efb0d8a9bb7156a87782163,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415947127,W4415947127,W4415947127,Guitar Tone Morphing by Diffusion-based Model,2025,0,,,"In Music Information Retrieval (MIR), modeling and transforming the tone of musical instruments, particularly electric guitars, has gained increasing attention due to the richness of the instrument tone and the flexibility of expression. Tone morphing enables smooth transitions between different guitar sounds, giving musicians greater freedom to explore n...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168402,290,good,useful,not_applicable,diffusion-based electric guitar tone morphing; explicitly framed as MIR instrument tone modeling.
230dbafc89a0102cef02ac641ffa6be8868bcc7f23ef9669d44a1c46da3337e0,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413802727,W4413802727,W4413802727,Online music personalized recommendation algorithm based on KKBox large-scale real-world dataset and integrated behavior sequence transformer,2025,0,,,"To address the user selection overload and decision making difficulties caused by the explosive growth of online music platforms, this paper proposes and validates a deep learning recommendation model that incorporates the Behavior Sequence Transformer, aiming to significantly improve music recommendation accuracy, diversity, and novelty. We use the BST B...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168311,293,good,useful,not_applicable,KKBox-scale behavior-sequence-transformer online music recommendation; core music recsys research.
57ebc7a6ca0527f5aa1a5061c625323c5c7ff320ae04b4fc8ef0181fd3520f6b,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413074704,W4413074704,W4413074704,Real-time playing technique recognition embedded in a smart acoustic guitar,2025,0,,,Abstract The integration of real-time music information retrieval techniques into musical instruments is a crucial step towards smart musical instruments that can reason about the musical context. This paper presents a real-time guitar playing technique recognition system for a smart electro-acoustic guitar. The proposed system comprises a software recogn...,second_surface_score_boundary,rank-83787b91ef,emerging,0.168309,294,good,useful,not_applicable,embedded real-time guitar playing-technique recognition for smart electro-acoustic instrument; core MIR.
8e6c3c015366f4ccd00618bf350a1d58738eb482edc25716c527c1219e083a65,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7108644930,W7108644930,W7108644930,Leveraging Carnatic live recordings for singing voice separation using regression-guided latent diffusion,2025,0,,,"Score-based diffusion models have demonstrated promise to separate individual sources from music mixture signals in a generative fashion, paving the way for a new class of solutions for this challenging task. However, existing works rely on clean multi-stem data, which is scarce for several repertoires, consequently compromising generalization. In this wo...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168256,297,good,useful,not_applicable,regression-guided latent diffusion singing-voice separation from Carnatic live recordings; core MIR source separation.
eb998e16cb7eaac0d0e78e231078ab3c2c8e5c35edf995316738d0eead546041,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413910507,W4413910507,W4413910507,HarmonyTok: Comparing Methods for Harmony Tokenization for Machine Learning,2025,0,,,"This paper explores different approaches to harmony tokenization in symbolic music for transformer-based models, focusing on two tasks: masked language modeling (MLM) and melodic harmonization generation. Four tokenization strategies are compared, each varying in how chord information is encoded: (1) as full chord symbols, (2) separated into root and qual...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168173,299,good,useful,not_applicable,HarmonyTok comparing harmony tokenization strategies for transformer symbolic music MLM and harmonization; core symbolic MIR.
fcf8c80b64dc71c03da0977f01e0ba3da1cac837df567284af1f98cbb09416fe,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415254078,W4415254078,W4415254078,DeepASA: An Object-Oriented Multi-Purpose Network for Auditory Scene Analysis,2025,0,,,"We propose DeepASA, a multi-purpose model for auditory scene analysis that performs multi-input multi-output (MIMO) source separation, dereverberation, sound event detection (SED), audio classification, and direction-of-arrival estimation (DoAE) within a unified framework. DeepASA is designed for complex auditory scenes where multiple, often similar, soun...",second_surface_score_boundary,rank-83787b91ef,emerging,0.168044,303,miss,not_useful,not_applicable,DeepASA unified auditory scene analysis for environmental scenes; generic audio analysis outside music/MIR discovery scope.
74492baffaf6e140c6c7dc79b16c5a1674e82722eaaa9798e5f1825a84b7179d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7108732427,W7108732427,W7108732427,Conditional Diffusion as Latent Constraints for Controllable Symbolic Music Generation,2025,0,,,We explore the application of denoising diffusion processes as plug-and-play latent constraints for unconditional symbolic music generation models. Recent advances in latent diffusion models have demonstrated state-of-the-art performance in high-dimensional time-series data synthesis while providing flexible control through conditioning and guidance. Howe...,second_surface_score_boundary,rank-83787b91ef,emerging,0.167975,304,good,surprising,not_applicable,conditional diffusion as plug-and-play latent constraints for controllable symbolic music generation; core music AI.
